trade_id,year,region1,region2,industry1,industry2,amount,total_level,factor_count,unique_factors,air_emissions,CO2_total,CH4_total,N2O_total,impact_intensity
17766,2020,US,US,SANDC,LIGNI,2.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3355,2020,US,US,CONST,AVIAT,2.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7435,2020,US,US,FOOD4,FOOD2,2.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12100,2020,US,US,MOTO1,PADDY,2.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5313,2020,US,US,ELEC3,NFERT,2.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6109,2020,US,US,ELEC8,NONME,2.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5477,2020,US,US,ELEC4,NATU1,2.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17205,2020,US,US,RETA1,FOOD3,2.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4343,2020,US,US,DISTR,INERT,2.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9018,2020,US,US,HOTEL,STONE,2.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8248,2020,US,US,FURNI,SEACO,2.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1561,2020,US,US,BIOGA,ETHAN,2.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6965,2020,US,US,FISHF,CONST,2.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11812,2020,US,US,MEDIC,TEXTI,2.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5468,2020,US,US,ELEC4,MEAT4,2.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10377,2020,US,US,LEATH,CHEM1,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9002,2020,US,US,HOTEL,RAILW,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12845,2020,US,US,NONME,93197,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,2020,US,US,ALUM1,WOOD2,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8820,2020,US,US,HEAVY,PLAS2,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2744,2020,US,US,CHEM1,OILHA,2.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831,2020,US,US,AUXIL,SUGA1,2.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19391,2020,US,US,TOBAC,93197,2.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15752,2020,US,US,PRINT,MEATC,2.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5561,2020,US,US,ELEC5,BIOGA,3.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12443,2020,US,US,NATUR,FISHF,2.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15411,2020,US,US,POULT,ELEC4,2.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16040,2020,US,US,PULP5,PRINT,2.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5768,2020,US,US,ELEC6,FOUND,2.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2365,2020,US,US,CEMEN,INTER,2.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6334,2020,US,US,ELECT,ELEC5,2.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14705,2020,US,US,PIGS9,FISHF,2.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6111,2020,US,US,ELEC8,OFFIC,2.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2795,2020,US,US,CHEM1,TRAN1,2.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3256,2020,US,US,COMPU,LEAD1,2.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3580,2020,US,US,COPP1,INSUR,2.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3203,2020,US,US,COMPU,COKEO,2.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12543,2020,US,US,NATUR,TRANS,2.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9177,2020,US,US,INERT,BASIC,2.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20455,2020,US,US,WHEAT,RETA1,2.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10655,2020,US,US,LIQUE,PREC1,2.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21266,2020,US,US,WOODW,SEWAG,2.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9354,2020,US,US,INLAN,CHEMI,2.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4244,2020,US,US,DIST1,SANDC,2.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17950,2020,US,US,SEACO,SEACO,2.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17319,2020,US,US,RETAI,FISH5,2.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17547,2020,US,US,SALEM,CHEMI,2.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2451,2020,US,US,CERAM,BASIC,2.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14918,2020,US,US,PLAS1,OILSE,2.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15485,2020,US,US,PREC1,BASIC,2.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19429,2020,US,US,TOBAC,FORES,2.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12040,2020,US,US,MOTO1,ELEC5,2.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14104,2020,US,US,PAPE4,MEDIC,2.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
741,2020,US,US,AUXIL,FOOD4,2.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18942,2020,US,US,TEXT1,ELEC4,2.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7099,2020,US,US,FOOD2,FOOD4,2.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14717,2020,US,US,PIGS9,INSUR,2.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17839,2020,US,US,SEACO,BEVER,2.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,2020,US,US,ALUMI,CERAM,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8365,2020,US,US,GASDI,MEATC,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19530,2020,US,US,TRAN1,ELEC1,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20815,2020,US,US,WOOD1,CEMEN,2.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8499,2020,US,US,GLASS,ELEC1,2.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4976,2020,US,US,ELEC1,NFERT,2.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10110,2020,US,US,LANDT,HYDRO,2.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7003,2020,US,US,FISHF,OILSE,2.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7105,2020,US,US,FOOD2,GASDI,2.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20893,2020,US,US,WOOD1,NATUR,2.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12991,2020,US,US,NONME,WASTE,2.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13730,2020,US,US,PAPE1,FISH5,2.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12923,2020,US,US,NONME,LIQUE,2.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12083,2020,US,US,MOTO1,MEATC,2.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13602,2020,US,US,PADDY,DAIRY,2.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18203,2020,US,US,STEAM,BASIC,2.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16163,2020,US,US,RADIO,PFERT,2.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5825,2020,US,US,ELEC6,PRINT,2.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3250,2020,US,US,COMPU,INLAN,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6468,2020,US,US,ETHAN,FOOD5,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8375,2020,US,US,GASDI,NONF1,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3701,2020,US,US,COPPE,NONME,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11896,2020,US,US,MEMBE,HEAVY,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11622,2020,US,US,MEATP,PIGS9,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
730,2020,US,US,AUXIL,ELEC8,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13581,2020,US,US,OILSE,WHOLE,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12227,2020,US,US,MOTOR,FOUND,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21150,2020,US,US,WOODW,CEREA,2.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2492,2020,US,US,CERAM,FORES,2.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13780,2020,US,US,PAPE1,OILHA,2.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13495,2020,US,US,OILHA,WOODW,2.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8047,2020,US,US,FOUND,INSUR,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14002,2020,US,US,PAPE3,VEGET,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2533,2020,US,US,CERAM,RADIO,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13435,2020,US,US,OILHA,PAPE1,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15323,2020,US,US,POSTT,NONSP,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18985,2020,US,US,TEXT1,MEAT1,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6992,2020,US,US,FISHF,INSUR,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7281,2020,US,US,FOOD3,INTER,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16255,2020,US,US,RAILW,FISHF,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8399,2020,US,US,GASDI,PREC1,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9299,2020,US,US,INERT,RAWMI,2.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7156,2020,US,US,FOOD2,PLAS2,2.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13076,2020,US,US,NONSP,LUBRI,2.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17555,2020,US,US,SALEM,COPP1,2.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13228,2020,US,US,OFFIC,FOOD4,2.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7232,2020,US,US,FOOD3,COKEO,2.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13224,2020,US,US,OFFIC,FISH5,2.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11510,2020,US,US,MEATC,SANDC,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19241,2020,US,US,TEXTI,BASIC,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19389,2020,US,US,TEXTI,WOOD2,2.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14170,2020,US,US,PAPE4,VEGET,2.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8601,2020,US,US,GLASS,WASTE,2.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8986,2020,US,US,HOTEL,PETRO,2.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10660,2020,US,US,LIQUE,PULP5,2.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17821,2020,US,US,SANDC,TEXTI,2.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7134,2020,US,US,FOOD2,MOTOR,2.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3566,2020,US,US,COPP1,FOOD3,2.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9130,2020,US,US,HYDRO,PLAST,2.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5060,2020,US,US,ELEC2,BITU1,2.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17567,2020,US,US,SALEM,ELEC3,2.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20480,2020,US,US,WHITE,AIRTR,2.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10627,2020,US,US,LIQUE,NAPHT,2.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15818,2020,US,US,PRINT,TRAN2,2.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12883,2020,US,US,NONME,ELEC1,2.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14445,2020,US,US,PARAF,SUPPO,2.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19133,2020,US,US,TEXT2,GLASS,2.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14524,2020,US,US,PFERT,93197,2.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5637,2020,US,US,ELEC5,MEDIC,2.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20157,2020,US,US,WASTE,NATUR,2.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,2020,US,US,ALUMI,MOTOR,2.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8927,2020,US,US,HOTEL,FOOD2,2.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4028,2020,US,US,DAIRY,LANDT,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10466,2020,US,US,LEATH,RENTI,2.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20320,2020,US,US,WEARI,PLAST,2.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2346,2020,US,US,CEMEN,FISHF,2.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
936,2020,US,US,AVIAT,RESEA,2.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4349,2020,US,US,DISTR,KEROS,2.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14706,2020,US,US,PIGS9,FOOD3,2.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15058,2020,US,US,PLAS2,KEROS,2.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14656,2020,US,US,PFERT,SUPPO,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19055,2020,US,US,TEXT1,TRANS,2.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19001,2020,US,US,TEXT1,OFFIC,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6744,2020,US,US,FINAN,HYDRO,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17028,2020,US,US,RESEA,CROPS,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17569,2020,US,US,SALEM,ELEC5,2.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4182,2020,US,US,DIST1,LEAD1,2.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16772,2020,US,US,RECRE,WOOD2,2.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13697,2020,US,US,PAPE1,CEREA,2.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16357,2020,US,US,RAWMI,ELEC1,2.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4179,2020,US,US,DIST1,KERO1,2.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9858,2020,US,US,IRONO,PRECI,2.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1237,2020,US,US,BEVER,WASTE,3.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7175,2020,US,US,FOOD2,RETAI,3.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
579,2020,US,US,ANIMA,MEATA,3.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4210,2020,US,US,DIST1,PAPE1,3.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20387,2020,US,US,WHEAT,ELEC4,3.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14645,2020,US,US,PFERT,RETA1,3.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7260,2020,US,US,FOOD3,FISH5,3.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9329,2020,US,US,INERT,WASTE,3.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3476,2020,US,US,CONST,PROCE,3.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13941,2020,US,US,PAPE3,NATU1,3.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11980,2020,US,US,MEMBE,TRAN1,3.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16146,2020,US,US,RADIO,NATU1,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21114,2020,US,US,WOOD2,TEXTI,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3894,2020,US,US,CRUDE,MEATA,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16959,2020,US,US,RENTI,RAILW,3.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20554,2020,US,US,WHITE,MEMBE,3.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2396,2020,US,US,CEMEN,PFERT,3.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7675,2020,US,US,FOOD5,TEXTI,3.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19907,2020,US,US,VEGE1,RUBBE,3.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14109,2020,US,US,PAPE4,NATU1,3.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18277,2020,US,US,STEAM,MACHI,3.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7840,2020,US,US,FOODW,TEXTI,3.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13511,2020,US,US,OILSE,CONST,3.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15727,2020,US,US,PRINT,GASDI,3.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
968,2020,US,US,BASIC,BIODI,3.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16333,2020,US,US,RAILW,WOOD1,3.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17066,2020,US,US,RESEA,INERT,3.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1140,2020,US,US,BEVER,CHEM1,3.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7152,2020,US,US,FOOD2,PFERT,3.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18941,2020,US,US,TEXT1,ELEC3,3.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5567,2020,US,US,ELEC5,CATTL,3.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18579,2020,US,US,SUGA1,INSUR,3.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20729,2020,US,US,WHOLE,OILHA,3.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7338,2020,US,US,FOOD3,RAWMI,3.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13466,2020,US,US,OILHA,RUBBE,3.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5496,2020,US,US,ELEC4,PIGS9,3.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15370,2020,US,US,POSTT,SUGAR,3.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8380,2020,US,US,GASDI,OILHA,3.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14081,2020,US,US,PAPE4,HEAVY,3.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10646,2020,US,US,LIQUE,PETRO,3.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10792,2020,US,US,LIQUI,WOODW,3.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17453,2020,US,US,RUBBE,NFERT,3.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15417,2020,US,US,POULT,FINAN,3.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14905,2020,US,US,PLAS1,MEDIC,3.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5177,2020,US,US,ELEC2,RAILW,3.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11924,2020,US,US,MEMBE,NATU1,3.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4899,2020,US,US,ELEC1,CERAM,3.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7098,2020,US,US,FOOD2,FOOD3,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16442,2020,US,US,REALE,BITU1,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2595,2020,US,US,CEREA,LUBRI,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16169,2020,US,US,RADIO,POSTT,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19305,2020,US,US,TEXTI,KEROS,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19079,2020,US,US,TEXT2,BIOGA,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11732,2020,US,US,MEDIC,HEALT,3.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13913,2020,US,US,PAPE3,HEAVY,3.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13442,2020,US,US,OILHA,PFERT,3.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8154,2020,US,US,FURNI,ELEC5,3.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16408,2020,US,US,RAWMI,RETA1,3.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20697,2020,US,US,WHOLE,INTER,3.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12397,2020,US,US,NATUR,BIODI,3.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4864,2020,US,US,ELE12,SUPPO,3.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16173,2020,US,US,RADIO,PROCE,3.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17628,2020,US,US,SALEM,OILHA,3.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15838,2020,US,US,PROCE,BUSIN,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19587,2020,US,US,TRAN1,NFERT,3.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18376,2020,US,US,STONE,CROPS,3.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17433,2020,US,US,RUBBE,LEAD1,3.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16335,2020,US,US,RAILW,WOODW,3.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5570,2020,US,US,ELEC5,CEREA,3.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9998,2020,US,US,KEROS,HEALT,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2553,2020,US,US,CERAM,TRANS,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13061,2020,US,US,NONSP,HOTEL,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12199,2020,US,US,MOTOR,DAIRY,3.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18020,2020,US,US,SECO9,TEXTI,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20771,2020,US,US,WHOLE,STEAM,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2489,2020,US,US,CERAM,FOOD3,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15642,2020,US,US,PRECI,PUBLI,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11270,2020,US,US,MEAT4,FURNI,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12421,2020,US,US,NATUR,CROPS,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20457,2020,US,US,WHEAT,RUBBE,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9690,2020,US,US,INTER,ELEC5,3.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3521,2020,US,US,COPP1,ALUM1,3.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12939,2020,US,US,NONME,NONF1,2.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9984,2020,US,US,KEROS,ELEC3,3.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12212,2020,US,US,MOTOR,ELEC8,3.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18099,2020,US,US,SEWAG,INLAN,3.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20302,2020,US,US,WEARI,MOTO1,3.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12051,2020,US,US,MOTO1,FOOD2,3.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19219,2020,US,US,TEXT2,TRAN1,3.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8943,2020,US,US,HOTEL,INLAN,3.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2201,2020,US,US,BUSIN,REFIN,3.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16151,2020,US,US,RADIO,NONSP,3.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17513,2020,US,US,RUBBE,VEGE1,3.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15821,2020,US,US,PRINT,VEGE1,3.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19116,2020,US,US,TEXT2,ELECT,3.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
